No.,15IV B,16IV G,17IV R,8VF B,9VF G,10VF R,11LMD B,12LMD G,13LMD R
83528,2.0629,8.727,6.998,3.117,3.835,2.464,457.8,525.2,621.3
83529,2.1162,8.807,7.157,3.141,3.727,2.477,458.2,524.7,621.4
83530,2.04,8.767,6.405,3.14,3.72,2.436,457.7,525.6,621.8
83531,2.0687,8.786,7.032,3.178,3.74,2.472,457.6,524.3,621.3
83532,2.0717,8.563,6.975,3.233,3.491,2.451,457.6,525.9,621.5
83533,1.9849,8.738,7.208,3.098,3.663,2.454,457.3,525,621.3
83534,2.058,8.826,7.075,3.134,3.769,2.49,457.8,524.6,621.3
83535,2.0751,8.857,7.108,3.239,3.761,2.49,457.7,525,621.4
83536,2.0003,8.888,6.947,3.159,3.642,2.459,457.6,525.4,621.5
83537,2.2711,8.885,7.031,3.136,3.891,2.457,459.3,524.2,621.3
83538,2.0829,8.355,6.986,3.174,3.543,2.445,457.7,523.9,621.3
83539,2.0664,8.643,6.987,3.122,3.795,2.497,457.8,523.9,621.3
83540,2.0784,8.577,6.942,3.178,3.557,2.481,457.8,524.1,621.4
83541,2.1173,8.678,7.113,3.285,3.518,2.468,458.1,524,621.5
83542,2.1365,8.615,6.993,3.271,3.587,2.43,458.1,526.7,621.6
83543,2.1286,8.692,7.062,3.27,3.578,2.452,458.7,524.7,621.4
83544,2.1659,8.758,7.112,3.302,3.768,2.447,459,524.1,621.4
83545,2.0551,8.756,7,3.231,3.747,2.468,457.8,525.1,621.3
83546,2.0611,8.793,7.024,3.121,3.725,2.455,457.8,525.1,621.6
83547,2.0351,9.09,6.971,3.101,3.671,2.41,457.7,525.2,621.6
83548,2.0985,8.773,6.995,3.247,3.487,2.416,458,525.3,621.6
83549,2.0533,8.912,6.975,3.187,3.831,2.454,457.5,525.4,621.3
83550,2.1369,8.639,7.065,3.217,3.462,2.454,458,525.8,621.4
83551,2.0612,8.915,7.163,3.224,3.66,2.444,457.9,524.4,621.2
83552,2.0751,8.735,6.936,3.181,3.591,2.447,457.7,525,621.5
83553,2.1023,8.746,7.089,3.177,3.836,2.448,457.7,524.1,621.3
83554,2.0854,8.533,6.893,3.308,3.485,2.42,457.7,525.1,621.5
83555,2.039,9.035,7.121,3.231,3.728,2.446,457.5,525.1,621.4
83556,2.1709,8.831,7.054,3.171,3.758,2.425,457.5,524.2,621.5
83557,1.9954,8.585,6.513,3.135,3.778,2.415,457.5,524.5,621.5
83558,2.0864,8.922,7.071,3.167,3.721,2.453,457.6,524.8,621.4
83559,2.0743,8.434,7.01,3.209,3.551,2.428,457.8,525.2,621.4
83560,2.1146,8.56,7.098,3.256,3.598,2.428,458.2,525.1,621.4
83561,2.0963,8.913,6.907,3.267,3.533,2.407,458,524.3,621.6
83562,2.2115,8.785,7.142,3.109,3.788,2.456,458.8,524.6,621.2
83563,2.0177,8.624,7.044,3.266,3.797,2.439,457.4,524.2,621.3
83564,2.0661,8.712,7.104,3.193,3.801,2.428,457.5,524,621.2
83565,2.0084,8.422,7.089,3.17,3.725,2.431,457.4,525.2,621.3
83566,2.0804,8.897,6.877,3.282,3.541,2.42,457.7,524.8,621.6
83567,2.3157,8.741,7.033,3.133,3.742,2.438,460,524.2,621.4
83568,2.149,8.709,7.06,3.224,3.791,2.455,458.5,524.3,621.4
83569,2.1672,8.937,7.094,3.205,3.743,2.445,458.4,524.3,621.3
83570,2.0533,8.68,6.988,3.174,3.73,2.468,457.4,525.3,621.3
83571,2.2569,8.67,6.961,3.133,3.682,2.452,459.5,523.8,621.3
83572,2.0751,8.855,7.149,3.136,3.923,2.444,457.5,524.3,621.2
83573,2.1452,8.842,7.068,3.206,3.681,2.485,458.7,524.7,621.4
83574,2.2257,8.689,7.037,3.091,3.831,2.46,459,523.9,621.3
83575,2.1636,8.63,7.027,3.18,3.557,2.468,458.3,525.8,621.4
83576,2.1489,8.766,6.939,3.249,3.566,2.43,457.9,524.8,621.5
83577,2.1083,8.834,6.938,3.228,3.546,2.435,457.9,524.9,621.5
83578,2.1838,8.825,7.054,3.104,3.707,2.458,458.4,524.7,621.3
83579,2.1523,8.696,7.079,3.192,3.649,2.473,458.6,524.1,621.3
83580,2.0739,8.448,6.992,3.165,3.653,2.433,457.8,523.9,621.4
83581,2.0575,8.777,6.932,3.262,3.392,2.394,457.9,525.1,621.6
83582,2.0724,8.692,7.088,3.156,3.65,2.466,457.5,523.7,621.3
83583,2.0064,8.805,7.124,3.083,3.654,2.462,457.5,525.1,621.3
83584,2.1947,8.739,6.93,3.222,3.511,2.434,458.9,526.6,621.6
83585,2.2972,8.82,6.987,3.297,3.722,2.455,460.4,524.8,621.5
83586,2.0969,8.881,6.944,3.14,3.658,2.43,457.9,524.6,621.4
83587,2.0942,8.904,7.019,3.179,3.544,2.419,457.6,524.8,621.3
83588,2.1249,8.636,7.095,3.285,3.511,2.399,458.1,525.3,621.5
83589,2.0482,8.607,6.976,3.301,3.518,2.501,457.4,526.1,621.5
83590,2.0854,8.898,7.045,3.189,3.628,2.432,457.5,525.2,621.2
83591,2.247,8.913,6.968,3.175,3.531,2.489,459.4,524.6,621.5
83592,2.0003,8.866,6.499,3.16,3.796,2.386,457.6,525,621.9
83593,2.0452,8.958,6.893,3.148,3.695,2.497,457.5,524.8,621.6
83594,2.3075,8.921,7.009,3.302,3.439,2.445,459.3,524.7,621.3
83595,2.0922,8.791,7.155,3.282,3.473,2.403,457.9,524.8,621.5
83596,2.0096,8.688,7.014,3.263,3.797,2.486,457.3,523.9,621.3
83597,2.1259,8.64,7.041,3.316,3.567,2.473,457.8,524,621.2
83598,1.9736,8.604,6.441,3.106,3.785,2.436,457.5,524.6,621.4
83599,2.0859,8.698,7.105,3.261,3.636,2.457,457.9,525.6,621.5
83600,2.0299,8.907,6.485,3.14,3.742,2.4,457.8,525,621.8
83601,2.0777,8.741,6.926,3.269,3.638,2.423,457.8,524.9,621.2
83602,2.1166,8.815,7.053,3.251,3.515,2.417,458.1,524,621.5
83603,2.1485,8.979,7.087,3.285,3.458,2.409,458.3,524.6,621.4
83604,2.4025,8.736,7.095,3.105,3.658,2.472,460.7,524.6,621.2
83605,1.9941,8.842,7.023,3.128,3.676,2.485,457.5,524.1,621.5
83606,2.0903,8.856,7.138,3.133,3.673,2.461,457.6,524,621.2
83607,2.0827,8.702,7.04,3.186,3.704,2.447,457.5,524.1,621.3
83608,2.1446,9.084,6.942,3.146,3.775,2.481,457.7,525.6,621.7
83609,2.0849,8.803,7.045,3.225,3.779,2.48,458,524.3,621.3
83610,2.0264,8.994,7.029,3.147,3.644,2.425,457.7,525.3,621.4
83611,2.1215,8.502,6.885,3.28,3.557,2.459,457.8,525.8,621.6
83612,2.0616,8.494,6.885,3.208,3.383,2.458,457.6,525.1,621.3
83613,2.1184,8.81,6.926,3.281,3.396,2.397,457.9,525.9,621.4
83614,2.1422,8.8,7.056,3.245,3.693,2.431,458.5,525.7,621.4
83615,2.2255,8.747,7.089,3.264,3.674,2.417,459.7,523.9,621.3
83616,2.0571,8.881,7.023,3.284,3.679,2.428,457.7,524.3,621.4
83617,2.1614,8.668,6.929,3.138,3.38,2.401,458.6,524.6,621.5
83618,2.0663,8.91,7.158,3.231,3.724,2.445,458,524.7,621.3
83619,2.104,8.862,7.046,3.15,3.759,2.465,457.7,524.1,621.3
83620,2.1056,8.705,6.892,3.238,3.398,2.422,457.8,525.6,621.5
83621,2.124,8.736,6.909,3.113,3.746,2.5,457.9,524.2,621.4
83622,2.0679,8.892,6.973,3.147,3.795,2.453,457.5,524.5,621.4
83623,2.0939,8.815,7.082,3.106,3.754,2.45,458.3,524.1,621.2
83624,2.077,8.772,6.85,3.166,3.718,2.466,457.6,524.6,621.4
83625,2.0382,8.59,6.953,3.215,3.793,2.433,457.7,524.1,621.3
83626,2.1585,8.543,6.987,3.277,3.644,2.423,458.2,524.1,621.5
83627,2.1472,8.536,6.97,3.218,3.613,2.412,458.6,525.6,621.5
83628,2.0861,9,6.888,3.289,3.765,2.464,458.2,525.9,621.5
83629,2.1031,8.971,6.896,3.301,3.424,2.45,457.8,526.1,621.6
83630,2.2117,8.882,6.967,3.159,3.67,2.455,458.7,524.3,621.4
83631,2.2221,8.86,7.072,3.14,3.704,2.469,458.9,524.8,621.4
83632,2.071,8.737,6.954,3.199,3.756,2.456,457.6,524.1,621.3
83633,2.0781,8.789,7.051,3.188,3.625,2.474,457.7,524.4,621.3
83634,2.0712,8.844,6.526,3.137,3.708,2.403,458,525.5,621.9
83635,2.2641,8.883,7.041,3.211,3.704,2.468,459.7,524.6,621.4
83636,2.0924,8.843,7.027,3.094,3.657,2.497,458.1,525.1,621.3
83637,2.0823,8.729,6.958,3.287,3.526,2.395,458,526,621.5
83638,2.1389,8.611,6.894,3.193,3.415,2.443,458.3,524.9,621.3
83639,2.2098,8.757,7.057,3.14,3.731,2.461,458.7,526.3,621.4
83640,2.0776,8.693,7.008,3.27,3.382,2.425,457.8,525.6,621.5
83641,2.0884,8.885,6.914,3.184,3.69,2.472,457.6,526.6,621.6
83642,2.1195,8.908,6.95,3.169,3.775,2.471,458.1,524.8,621.3
83643,2.0959,8.892,7,3.234,3.703,2.493,458.1,525.2,621.4
83644,2.1762,8.619,6.948,3.21,3.572,2.424,458.5,525.2,621.5
83645,2.0162,8.685,6.485,3.132,3.806,2.452,457.3,523.8,621.6
83646,2.0891,8.724,6.885,3.227,3.549,2.452,457.9,524.4,621.5
83647,2.3399,8.856,7.077,3.278,3.666,2.478,460.6,524.9,621.5
83648,2.0853,8.551,7.099,3.297,3.681,2.448,458.3,523.9,621.4
83649,2.1101,8.803,7.097,3.193,3.77,2.454,457.6,524.1,621.3
83650,2.0301,8.853,7.109,3.131,3.755,2.452,457.7,524.8,621.3
83651,2.0922,8.832,6.965,3.192,3.619,2.465,457.8,524.3,621.4
83652,2.0316,8.92,6.894,3.285,3.77,2.474,457.5,526.6,621.6
83653,2.1041,8.958,7.034,3.144,3.789,2.471,458.1,525.4,621.3
83654,2.0867,8.676,6.993,3.325,3.484,2.431,457.5,524.8,621.4
83655,2.0887,8.872,7.051,3.208,3.701,2.478,457.7,525.3,621.4
83656,2.1052,8.735,7.029,3.165,3.798,2.463,457.9,524,621.3
83657,2.2492,8.828,7.071,3.29,3.725,2.465,459.8,524.7,621.6
83658,2.0931,8.636,7.053,3.249,3.524,2.444,457.9,524.4,621.4
83659,2.0728,8.967,7.087,3.263,3.633,2.464,457.6,524.6,621.3
83660,2.0825,8.678,7.124,3.255,3.514,2.439,457.6,525.2,621.4
83661,2.2403,8.888,7.041,3.14,3.629,2.451,459.3,524.1,621.4
83662,2.1089,8.84,7.057,3.158,3.71,2.463,457.8,524.9,621.2
83663,2.0566,8.726,7,3.194,3.649,2.479,457.6,525.2,621.4
83664,2.0694,8.791,7.045,3.244,3.56,2.5,457.8,524,621.2
83665,2.0703,8.621,6.962,3.306,3.419,2.427,457.9,525.1,621.7
83666,2.1627,9.109,7.102,3.138,3.646,2.452,458.5,525.1,621.4
83667,2.1988,8.847,7,3.125,3.669,2.503,458.9,524.4,621.4
83668,2.1802,9.016,6.955,3.37,3.561,2.443,458,525.2,621.7
83669,2.1208,8.936,7.122,3.197,3.708,2.449,457.8,524.6,621.2
83670,2.1042,8.848,6.932,3.355,3.561,2.44,457.5,524.7,621.5
83671,2.0668,8.724,6.937,3.254,3.452,2.442,457.5,525.4,621.7
83672,2.0109,8.622,6.485,3.144,3.622,2.422,457.7,524.2,621.5
83673,2.0758,8.658,7.065,3.284,3.435,2.431,457.6,523.9,621.5
83674,2.0582,8.733,6.964,3.285,3.665,2.455,457.5,523.9,621.4
83675,2.0103,8.923,7.059,3.116,3.628,2.478,457.5,524.7,621.3
83676,2.1014,8.867,6.493,3.142,3.812,2.42,458.4,525.1,621.8
83677,2.0658,8.825,7.017,3.143,3.588,2.417,457.5,524.3,621.4
83678,2.1283,9.03,6.995,3.127,3.661,2.462,458.1,525.4,621.3
83679,2.3284,8.742,6.531,3.134,3.695,2.435,460.3,524.7,621.5
83680,2.1215,9.06,7.044,3.246,3.754,2.472,458.3,525.4,621.4
83681,2.1275,8.642,7.018,3.119,3.458,2.435,457.6,526.1,621.5
83682,2.0634,8.919,6.526,3.132,3.683,2.414,457.7,525,621.5
83683,2.2044,8.639,7.035,3.195,3.57,2.483,458.8,525.9,621.1
83684,2.1455,8.628,6.93,3.222,3.568,2.465,458.3,525.8,621.5
83685,2.0408,9.037,7.096,3.282,3.66,2.446,457.8,524.5,621.2
83686,2.0756,8.671,6.943,3.181,3.676,2.437,457.7,524.4,621.4
83687,2.0472,8.7,7.035,3.276,3.481,2.426,457.4,525.2,621.4
83688,2.2629,8.806,7.034,3.167,3.575,2.42,459.5,525.1,621.6
83689,2.1743,8.561,7.048,3.236,3.4,2.383,458.8,525.2,621.5
83690,2.1035,8.965,6.86,3.213,3.427,2.458,457.9,526.1,621.7
83691,2.1985,8.748,7.007,3.147,3.519,2.49,458.7,525.5,621.1
83692,2.0712,8.542,7.046,3.287,3.672,2.393,457.8,524.7,621.5
83693,2.0882,8.864,6.96,3.271,3.617,2.425,457.7,525.5,621.3
83694,2.0727,8.816,7.023,3.261,3.731,2.412,457.8,525.3,621.3
83695,2.1113,8.646,6.905,3.302,3.573,2.415,457.9,525.8,621.6
83696,2.1655,8.735,7.061,3.333,3.78,2.43,458.9,524.1,621.5
83697,2.0497,8.588,6.891,3.237,3.595,2.452,457.7,524,621.4
83698,2.1401,8.757,7.012,3.162,3.61,2.393,458.1,525.1,621.4
83699,2.0736,8.82,6.999,3.092,3.531,2.48,457.5,526,621.4
83700,2.1133,8.837,7.046,3.189,3.85,2.452,458.3,524.2,621.4
83701,2.1689,8.823,7.052,3.328,3.61,2.384,458.1,525.5,621.5
83702,2.0935,8.795,6.94,3.212,3.539,2.41,457.4,525,621.4
83703,2.0797,8.833,7.074,3.269,3.772,2.43,457.7,524,621.3
83704,2.042,8.793,7.019,3.207,3.9,2.488,457.7,524.6,621.4
83705,2.0909,9.058,7.194,3.207,3.729,2.43,457.6,526,621.3
83706,2.059,9.028,7.079,3.244,3.698,2.442,457.6,525.9,621.4
83707,2.0755,8.822,6.978,3.144,3.661,2.484,457.6,524.2,621.5
83708,2.1131,8.741,6.95,3.15,3.368,2.453,457.6,526,621.4
83709,2.1761,8.766,7.031,3.329,3.62,2.427,459.3,524.5,621.4
83710,2.1053,8.593,6.99,3.225,3.457,2.428,458.1,524.8,621.5
83711,2.0626,8.698,7.004,3.142,3.455,2.466,457.7,525.4,621.4
83712,2.0882,8.504,6.918,3.28,3.453,2.44,457.6,525.2,621.5
83713,2.0922,8.634,7.04,3.334,3.447,2.4,457.7,526,621.5
83714,2.1034,8.648,6.975,3.212,3.424,2.431,457.4,525.8,621.5
83715,2.066,8.779,6.997,3.128,3.375,2.393,457.6,525.3,621.5
83716,2.3512,8.737,7.011,3.109,3.581,2.421,460.3,525.7,621.2
83717,2.0569,8.98,7.129,3.223,3.586,2.421,457.7,525.3,621.3
83718,2.0721,8.76,7.04,3.239,3.654,2.415,457.7,523.9,621.4
83719,2.0691,8.965,6.939,3.223,3.421,2.42,457.5,526.6,621.8
83720,2.0445,8.569,6.928,3.249,3.396,2.418,457.4,525.7,621.5
83721,2.2187,8.726,7.084,3.107,3.591,2.445,459.3,525.9,621.4
83722,2.0831,8.835,7.043,3.141,3.405,2.467,457.6,526.3,621.4
83723,2.0808,8.923,6.99,3.079,3.552,2.45,457.7,525.3,621.4
83724,2.0144,8.978,7.028,3.2,3.504,2.445,457.4,526.4,621.5
83725,2.1659,8.49,6.988,3.163,3.386,2.452,458.4,525.9,621.3
83726,2.0844,8.481,6.959,3.171,3.368,2.402,457.7,524.6,621.5
83727,2.3768,8.809,7.048,3.213,3.4,2.399,460.5,525,621.4
83728,2.1576,8.867,7.008,3.14,3.36,2.454,458.2,526.2,621.2
83729,2.0981,9.019,7.029,3.14,3.562,2.439,457.9,525.9,621.4
83730,2.2296,8.84,6.97,3.205,3.364,2.431,459,526.1,621.2
83731,2.0637,8.833,7.028,3.221,3.687,2.456,457.9,526,621.3
83732,2.0735,8.656,6.995,3.176,3.663,2.428,457.6,524.1,621.4
83733,2.1866,8.826,7.005,3.187,3.435,2.46,458.9,524.8,621.3
83734,2.1851,8.502,6.459,3.106,3.512,2.427,459.4,524,621.9
83735,2.2033,8.902,7.012,3.212,3.582,2.464,459.3,524.8,621.4
83736,2.1079,8.651,7.042,3.121,3.532,2.419,458,524.4,621.3
83737,2.0532,8.844,6.882,3.25,3.732,2.433,457.7,525,621.5
83738,2.0903,8.77,6.962,3.268,3.358,2.4,457.9,524.5,621.6
83739,2.152,8.842,6.914,3.138,3.354,2.46,458.2,526.5,621.4
83740,2.0265,8.645,6.896,3.303,3.636,2.425,457.5,524.1,621.5
83741,2.1034,8.902,7.065,3.171,3.646,2.427,457.5,524.4,621.4
83742,2.1314,8.509,6.872,3.202,3.34,2.461,458.1,524.2,621.7
83743,2.0799,8.647,6.974,3.235,3.418,2.441,457.6,525.1,621.4
83744,2.1014,8.772,6.982,3.135,3.439,2.456,457.9,526.1,621.2
83745,1.9525,8.483,6.266,3.074,3.517,2.446,457.3,524.1,621.6
83746,2.2826,8.879,7.014,3.15,3.37,2.452,459.6,526.1,621.3
83747,2.1155,8.841,7.077,3.124,3.65,2.443,457.7,524.2,621.3
83748,2.0088,8.819,7.062,3.138,3.637,2.423,457.5,524.6,621.3
83749,2.0639,8.615,7.066,3.165,3.442,2.43,457.8,525.3,621.2
83750,2.1335,8.91,7.108,3.264,3.515,2.444,458.3,525.1,621.3
83751,2.0619,8.788,7.078,3.256,3.632,2.425,457.8,524.6,621.4
83752,2.2873,8.755,7.051,3.092,3.62,2.448,459.7,524.3,621.3
83753,2.0874,8.788,7.086,3.091,3.36,2.46,457.6,525.4,621.2
83754,2.049,8.915,6.906,3.168,3.57,2.445,457.6,524.4,621.7
83755,2.1173,8.6,6.987,3.241,3.401,2.422,458.2,525.6,621.5
83756,2.0487,8.655,6.874,3.254,3.675,2.433,457.6,524.2,621.6
83757,2.1448,8.782,6.976,3.194,3.447,2.437,458.3,524.4,621.2
83758,2.0728,8.819,7.102,3.217,3.595,2.454,457.7,524.2,621.3
83759,2.1114,8.739,7.027,3.271,3.366,2.46,457.4,525.5,621.1
83760,2.0678,8.733,6.966,3.101,3.424,2.461,457.6,526,621.4
83761,2.1178,8.979,6.994,3.266,3.37,2.427,458,524.9,621.3
83762,2.1158,8.904,7.118,3.229,3.6,2.409,458.3,524.5,621.3
83763,2.1237,8.639,6.998,3.224,3.379,2.428,458,524,621.5
83764,2.1095,8.628,6.993,3.214,3.369,2.43,457.4,524.2,621.4
83765,2.1659,8.692,6.832,3.169,3.388,2.425,458.4,525.6,621.6
83766,2.1042,8.609,7.067,3.213,3.369,2.457,457.8,524,621.3
83767,2.0944,8.427,6.968,3.135,3.361,2.465,457.8,524.6,621.3
83768,2.104,8.846,7.032,3.167,3.472,2.41,457.8,526.5,621.5
83769,2.1261,8.672,7.038,3.101,3.536,2.45,458,525.1,621.2
83770,2.0559,8.832,7.041,3.245,3.591,2.443,457.6,524.6,621.5
83771,2.1455,8.897,6.978,3.338,3.64,2.453,458.9,524.3,621.6
83772,2.3134,8.598,7.052,3.099,3.584,2.453,460.1,524.1,621.2
83773,2.043,8.86,6.94,3.25,3.407,2.455,457.6,526.1,621.5
83774,2.0529,8.804,6.975,3.178,3.44,2.434,457.7,525.8,621.3
83775,2.0727,8.78,7.048,3.257,3.378,2.415,457.8,524.1,621.6
83776,2.2041,8.96,6.994,3.219,3.418,2.41,458.9,526.3,621.3
83777,2.0473,8.631,6.942,3.153,3.558,2.466,457.6,524.3,621.2
83778,2.2063,8.866,7.071,3.285,3.467,2.425,458.6,525,621.4
83779,2.1578,8.863,7.073,3.205,3.558,2.464,458.6,524.6,621.3
83780,2.0091,8.945,7.105,3.133,3.533,2.444,457.5,526.3,621.4
83781,2.2327,8.947,6.922,3.125,3.545,2.45,459.1,525.6,621.6
83782,2.233,8.879,6.993,3.125,3.623,2.431,459.1,525.1,621.3
83783,2.1759,8.818,6.894,3.244,3.606,2.441,458.5,523.9,621.6
83784,2.0886,8.56,6.949,3.185,3.36,2.41,457.8,525.1,621.4
83785,2.0359,9.048,7.017,3.183,3.538,2.432,457.4,525.2,621.3
83786,2.0641,8.667,6.883,3.168,3.382,2.417,457.5,526.6,621.4
83787,2.0211,9.06,7.1,3.131,3.663,2.445,457.3,526.4,621.3
83788,2.2025,8.763,7.045,3.134,3.601,2.433,458.8,524.5,621.3
83789,2.0776,8.731,6.873,3.153,3.516,2.463,457.7,524.1,621.7
83790,2.1268,8.631,6.837,3.1,3.624,2.465,458.2,523.8,621.5
83791,2.0295,8.568,7.127,3.24,3.585,2.423,457.6,523.9,621.3
83792,1.988,8.812,7.027,3.087,3.594,2.46,457.6,525.3,621.5
83793,2.2242,8.75,6.926,3.191,3.375,2.396,459.1,524.6,621.5
83794,2.0751,8.667,6.916,3.164,3.529,2.42,457.5,524.6,621.4
83795,2.1363,8.763,6.966,3.133,3.388,2.455,458,526.8,621.4
83796,2.0758,8.455,6.936,3.269,3.384,2.41,457.8,525.4,621.4
83797,2.0733,8.606,7.051,3.071,3.615,2.446,457.6,524,621.3
83798,2.1234,8.9,7.187,3.121,3.551,2.458,457.8,524.5,621.3
83799,2.0622,8.687,7.052,3.147,3.659,2.42,458.2,524,621.4
83800,2.1355,9.114,6.932,3.217,3.463,2.462,458.4,525.1,621.6
83801,2.0884,8.743,7.1,3.248,3.513,2.441,458.3,525.6,621.3
83802,2.088,8.815,7.082,3.242,3.542,2.423,458.1,524.2,621.4
83803,2.2836,8.63,7.065,3.116,3.61,2.438,459.6,524.1,621.2
83804,2.0744,8.845,7.143,3.165,3.541,2.42,457.5,524.9,621.3
83805,2.1174,8.853,6.886,3.12,3.688,2.428,458.1,524.9,621.7
83806,2.1269,8.875,7.012,3.16,3.394,2.43,458,524.7,621.2
83807,2.0834,8.619,7.076,3.09,3.535,2.437,457.8,525.6,621.2
83808,2.0767,8.49,7.026,3.156,3.501,2.432,457.5,524.3,621.3
83809,2.1038,8.795,7.032,3.211,3.598,2.446,458,524.1,621.3
83810,2.2496,8.485,6.921,3.272,3.339,2.436,458.8,525.2,621.3
83811,2.1455,8.693,7.064,3.234,3.607,2.414,458.5,524,621.4
83812,2.0717,8.859,7.079,3.241,3.608,2.415,457.7,525.1,621.3
83813,2.0678,8.612,7.027,3.243,3.412,2.404,457.8,525.5,621.4
83814,2.0931,8.901,6.877,3.138,3.447,2.416,457.7,525.6,621.5
83815,2.0815,8.782,6.428,3.111,3.521,2.375,458.2,524.2,621.8
83816,2.1802,8.995,7.149,3.105,3.565,2.44,458.6,525,621.3
83817,2.0874,8.779,7.017,3.17,3.56,2.411,457.7,525.4,621.3
83818,2.0991,8.795,6.977,3.24,3.349,2.393,457.5,524.4,621.4
83819,2.0099,8.682,7.155,3.125,3.615,2.453,457.4,524.1,621.5
83820,2.061,8.924,7.132,3.227,3.395,2.461,457.6,525.5,621.2
83821,2.1128,8.886,6.843,3.213,3.378,2.434,458.1,525.2,621.8
83822,2.3075,8.746,6.952,3.208,3.378,2.396,460,526.6,621.5
83823,2.1121,8.592,6.974,3.156,3.41,2.441,457.8,524.6,621.4
83824,2.1004,8.896,6.979,3.219,3.391,2.479,457.8,525.7,621.4
83825,2.0852,8.667,7.022,3.179,3.651,2.407,457.7,524.4,621.5
83826,2.069,8.694,7.095,3.11,3.605,2.453,457.7,524,621.2
83827,2.171,8.695,7.115,3.094,3.565,2.434,458.5,523.9,621.3
83828,2.2704,8.984,7.109,3.287,3.58,2.412,459.8,525.1,621.3
83829,2.1708,8.817,6.959,3.326,3.432,2.414,458.4,525,621.7
83830,2.059,8.862,7.06,3.078,3.569,2.455,457.5,524.5,621.2
83831,2.2459,8.88,7.045,3.245,3.601,2.408,459.4,524.6,621.3
83832,2.0863,8.829,6.92,3.244,3.531,2.47,458.1,524.2,621.4
83833,2.1065,8.894,6.936,3.202,3.326,2.369,457.5,526.4,621.5
83834,2.2312,8.582,6.956,3.188,3.374,2.431,459.1,525.4,621.4
83835,2.1253,8.886,6.942,3.222,3.341,2.425,457.9,525.5,621.5
83836,2.0298,8.765,7.083,3.091,3.591,2.449,457.8,524.6,621.3
83837,2.0283,8.71,7.104,3.24,3.592,2.458,457.8,524.3,621.3
83838,2.0713,8.736,6.964,3.095,3.456,2.448,457.6,526.6,621.4
83839,2.1044,8.651,6.932,3.26,3.383,2.426,457.7,525.2,621.3
83840,2.2573,8.721,7.001,3.168,3.379,2.427,459.1,525.7,621.4
83841,2.091,8.696,7.142,3.253,3.404,2.391,458,526.7,621.4
83842,2.1112,8.586,7.003,3.139,3.4,2.449,457.8,525.7,621.2
83843,2.1084,8.827,7.054,3.093,3.577,2.43,457.9,524.6,621.3
83844,2.1238,8.92,7.045,3.184,3.562,2.445,458.2,525.7,621.2
83845,2.2437,9.022,7.018,3.268,3.352,2.431,458.7,524.6,621.3
83846,2.0739,8.79,6.922,3.231,3.342,2.428,457.7,525,621.5
83847,2.0597,8.646,6.904,3.242,3.346,2.425,457.6,524.9,621.5
83848,2.104,8.867,6.996,3.251,3.473,2.38,457.9,524.6,621.6
83849,2.2366,8.983,7.109,3.174,3.476,2.445,458.7,525.6,621.3
83850,2.1286,8.584,6.848,3.265,3.349,2.423,457.8,525.3,621.6
83851,2.0669,8.747,7.061,3.215,3.577,2.434,457.7,523.8,621.4
83852,2.1093,8.625,6.986,3.183,3.374,2.402,457.8,524.6,621.4
83853,2.1868,8.809,6.93,3.1,3.582,2.419,458.6,524.3,621.6
83854,2.0951,8.727,6.909,3.134,3.387,2.442,458,526.3,621.3
83855,2.048,8.631,6.836,3.239,3.343,2.416,457.4,524.9,621.3
83856,2.1934,8.776,7.086,3.173,3.362,2.447,458.6,524.9,621.1
83857,2.0922,8.673,7.014,3.133,3.483,2.415,457.7,524,621.3
83858,2.0618,8.544,6.943,3.094,3.348,2.393,457.5,526,621.4
83859,2.1887,8.838,7.094,3.278,3.673,2.425,459.1,525.6,621.4
83860,2.0714,8.575,6.455,3.105,3.531,2.394,458.4,525.2,621.7
83861,2.1061,8.932,6.987,3.2,3.42,2.42,457.7,525.1,621.2
83862,2.0743,8.757,7.011,3.134,3.389,2.44,457.6,525.6,621.3
83863,2.1333,8.549,7.022,3.183,3.351,2.422,458.1,524,621.4
83864,2.0845,8.478,7.022,3.186,3.369,2.429,457.8,524.2,621.3
83865,2.2234,8.656,6.959,3.134,3.352,2.419,458.9,524.3,621.3
83866,2.0675,9.001,6.972,3.23,3.46,2.399,457.5,524.4,621.6
83867,2.1186,8.609,6.947,3.187,3.57,2.419,458.5,523.9,621.5
83868,2.1316,8.569,6.94,3.188,3.339,2.389,458.1,524.7,621.4
83869,2.1978,8.816,7.001,3.276,3.377,2.4,458.5,525.9,621.6
83870,2.0186,8.826,6.997,3.113,3.564,2.428,457.6,524.5,621.5
83871,2.1152,8.834,7.07,3.24,3.619,2.438,458.2,524.1,621.4
83872,2.2105,8.84,6.971,3.204,3.368,2.433,459.2,526.4,621.3
83873,2.117,8.709,6.891,3.218,3.36,2.391,458.2,525.3,621.6
83874,2.1431,8.667,7.146,3.197,3.641,2.417,458.6,523.9,621.3
83875,2.1011,8.771,6.871,3.24,3.585,2.419,457.9,524.2,621.6
83876,2.0665,8.751,7.049,3.106,3.615,2.426,457.5,523.9,621.4
83877,2.0295,8.638,6.859,3.221,3.474,2.435,457.7,524.2,621.6
83878,2.1576,8.805,6.904,3.203,3.334,2.408,458.7,526.3,621.5
83879,2.0698,8.716,7.093,3.161,3.593,2.423,457.6,525.6,621.3
